188	NM_001144919	chr10	-	121481852	121598458	121482171	121593817	17	121481852,121483697,121485394,121487353,121487990,121496531,121498494,121500825,121503789,121515116,121518681,121519978,121538591,121551289,121564501,121593708,121597961,	121482177,121483803,121485532,121487424,121488113,121496722,121498605,121500947,121503941,121515319,121518829,121520169,121538715,121551459,121564579,121593967,121598458,	0	FGFR2	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,0,-1,
188	NM_001144918	chr10	-	121478329	121598458	121479856	121593817	16	121478329,121483697,121485394,121487353,121487990,121496531,121498494,121500825,121503789,121515122,121517318,121519978,121538591,121551289,121593708,121597961,	121480021,121483803,121485532,121487424,121488113,121496722,121498605,121500947,121503941,121515319,121517463,121520169,121538715,121551459,121593967,121598458,	0	FGFR2	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,0,-1,
188	NM_001320658	chr10	-	121478329	121598458	121479856	121593817	18	121478329,121483697,121485394,121487353,121487990,121496531,121498494,121500825,121503789,121515122,121517318,121519978,121538591,121551289,121564501,121565437,121593708,121597961,	121480021,121483803,121485532,121487424,121488113,121496722,121498605,121500947,121503941,121515319,121517463,121520169,121538715,121551459,121564579,121565704,121593967,121598458,	0	FGFR2	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,1,0,-1,
1286	NM_152429	chr10	-	91906587	91909501	91908192	91908969	2	91906587,91909397,	91909047,91909501,	0	FGFBP3	cmpl	cmpl	0,-1,
1361	NM_006119	chr10	-	101770129	101776002	101770328	101775900	5	101770129,101771462,101774731,101775739,101775868,	101770619,101771569,101774912,101775776,101776002,	0	FGF8	cmpl	cmpl	0,1,0,2,0,
1361	NM_033165	chr10	-	101770129	101776002	101770328	101775900	5	101770129,101771462,101774731,101775739,101775868,	101770619,101771569,101774879,101775776,101776002,	0	FGF8	cmpl	cmpl	0,1,0,2,0,
1361	NM_001206389	chr10	-	101770129	101780369	101770328	101774756	5	101770129,101771462,101774731,101775739,101780295,	101770619,101771569,101774879,101775776,101780369,	0	FGF8	cmpl	cmpl	0,1,0,-1,-1,
1361	NM_033164	chr10	-	101770129	101776002	101770328	101775900	6	101770129,101771462,101774731,101775129,101775739,101775868,	101770619,101771569,101774879,101775216,101775776,101776002,	0	FGF8	cmpl	cmpl	0,1,0,0,2,0,
1361	NM_033163	chr10	-	101770129	101776002	101770328	101775900	6	101770129,101771462,101774731,101775129,101775739,101775868,	101770619,101771569,101774912,101775216,101775776,101776002,	0	FGF8	cmpl	cmpl	0,1,0,0,2,0,
1116	NM_005117	chr11	-	69698237	69704338	69699261	69703876	3	69698237,69703260,69703644,	69699576,69703364,69704338,	0	FGF19	cmpl	cmpl	0,1,0,
1117	NM_005247	chr11	-	69809967	69819424	69810304	69818933	3	69809967,69816319,69818713,	69810700,69816423,69819424,	0	FGF3	cmpl	cmpl	0,1,0,
1117	NM_002007	chr11	-	69771015	69775403	69773308	69775084	3	69771015,69774023,69774744,	69773485,69774127,69775403,	0	FGF4	cmpl	cmpl	0,1,0,
618	NM_020996	chr12	-	4434141	4445614	4434214	4445570	3	4434141,4444132,4445224,	4434391,4444236,4445614,	0	FGF6	cmpl	cmpl	0,1,0,
618	NM_020638	chr12	-	4368226	4379728	4370342	4379582	3	4368226,4372593,4379371,	4370783,4372697,4379728,	0	FGF23	cmpl	cmpl	0,1,0,
790	NM_015633	chr12	+	26938371	26966648	26954158	26964733	7	26938371,26954144,26956542,26957600,26960514,26963341,26964595,	26938710,26954293,26956660,26957743,26960628,26963455,26966648,	0	FGFR1OP2	cmpl	cmpl	-1,0,0,1,0,0,0,
790	NM_001171888	chr12	+	26938371	26960746	26954158	26960637	5	26938371,26954144,26956542,26957600,26960514,	26938710,26954293,26956660,26957743,26960746,	0	FGFR1OP2	cmpl	cmpl	-1,0,0,1,0,
790	NM_001171887	chr12	+	26938371	26966648	26954158	26964733	6	26938371,26954144,26956542,26957600,26963341,26964595,	26938710,26954293,26956660,26957743,26963455,26966648,	0	FGFR1OP2	cmpl	cmpl	-1,0,0,1,0,0,
170	NM_175929	chr13	-	101720854	102401774	101722830	102401678	5	101720854,101726611,101868724,101875185,102401470,	101722967,101726810,101868828,101875296,102401774,	0	FGF14	cmpl	cmpl	1,0,1,1,0,
170	NM_001321935	chr13	-	101720854	102317704	101722830	101875237	5	101720854,101726611,101868724,101875185,102317635,	101722967,101726810,101868828,101875296,102317704,	0	FGF14	cmpl	cmpl	1,0,1,0,-1,
170	NM_001321934	chr13	-	101720854	102310686	101722830	101875237	5	101720854,101726611,101868724,101875185,102310470,	101722967,101726810,101868828,101875296,102310686,	0	FGF14	cmpl	cmpl	1,0,1,0,-1,
170	NM_001321933	chr13	-	101720854	102310686	101722830	102220709	6	101720854,101726611,101868724,101875185,102220696,102310470,	101722967,101726810,101868828,101875296,102220933,102310686,	0	FGF14	cmpl	cmpl	1,0,1,1,0,-1,
170	NM_001321932	chr13	-	101720854	102310686	101722830	102193040	6	101720854,101726611,101868724,101875185,102193036,102310470,	101722967,101726810,101868828,101875296,102193363,102310686,	0	FGF14	cmpl	cmpl	1,0,1,1,0,-1,
170	NR_036486	chr13	-	102292319	102394519	102394519	102394519	4	102292319,102366444,102393757,102394353,	102294040,102366613,102393831,102394519,	0	FGF14-IT1	unk	unk	-1,-1,-1,-1,
170	NM_004115	chr13	-	101720854	101916645	101722830	101916645	5	101720854,101726611,101868724,101875185,101916452,	101722967,101726810,101868828,101875296,101916645,	0	FGF14	cmpl	cmpl	1,0,1,1,0,
170	NM_001321947	chr13	-	101720854	102402428	101722830	102401522	6	101720854,101726611,101868724,101875185,102401470,102402135,	101722967,101726810,101868828,101875296,102401535,102402428,	0	FGF14	cmpl	cmpl	1,0,1,1,0,-1,
170	NM_001321946	chr13	-	101720854	102402428	101722830	101875237	7	101720854,101726611,101868724,101875185,102366444,102401470,102402122,	101722967,101726810,101868828,101875296,102366613,102401535,102402428,	0	FGF14	cmpl	cmpl	1,0,1,0,-1,-1,-1,
170	NM_001321948	chr13	-	101720854	102402428	101722830	102401561	6	101720854,101726611,101868724,101875185,102401470,102402126,	101722967,101726810,101868828,101875296,102401598,102402428,	0	FGF14	cmpl	cmpl	1,0,1,1,0,-1,
170	NM_001321949	chr13	-	101720854	102402428	101722830	101875237	6	101720854,101726611,101868724,101875185,102366444,102401470,	101722967,101726810,101868828,101875296,102366613,102402428,	0	FGF14	cmpl	cmpl	1,0,1,0,-1,-1,
170	NM_001321931	chr13	-	101720854	102310686	101722830	101875237	6	101720854,101726611,101868724,101875185,102193122,102310470,	101722967,101726810,101868828,101875296,102193363,102310686,	0	FGF14	cmpl	cmpl	1,0,1,0,-1,-1,
170	NM_001321937	chr13	-	101827721	102402032	101827865	102401678	4	101827721,101868724,101875185,102401470,	101827922,101868828,101875296,102402032,	0	FGF14	cmpl	cmpl	0,1,1,0,
170	NM_001321936	chr13	-	101720854	102317704	101722830	102193040	6	101720854,101726611,101868724,101875185,102193036,102317635,	101722967,101726810,101868828,101875296,102193363,102317704,	0	FGF14	cmpl	cmpl	1,0,1,1,0,-1,
170	NM_001321940	chr13	-	101720854	102402032	101722830	102220709	6	101720854,101726611,101868724,101875185,102220696,102401470,	101722967,101726810,101868828,101875296,102220933,102402032,	0	FGF14	cmpl	cmpl	1,0,1,1,0,-1,
170	NM_001321939	chr13	-	101720854	102402032	101722830	102401678	4	101720854,101726611,101868724,102401470,	101722967,101726810,101868828,102402032,	0	FGF14	cmpl	cmpl	1,0,1,0,
170	NM_001321938	chr13	-	101720854	102402032	101722830	102220709	7	101720854,101726611,101868724,101875185,102220696,102401470,102401953,	101722967,101726810,101868828,101875296,102220933,102401598,102402032,	0	FGF14	cmpl	cmpl	1,0,1,1,0,-1,-1,
170	NM_001321941	chr13	-	101720854	102402034	101722830	102293980	6	101720854,101726611,101868724,101875185,102293973,102401470,	101722967,101726810,101868828,101875296,102294040,102402034,	0	FGF14	cmpl	cmpl	1,0,1,1,0,-1,
170	NM_001321942	chr13	-	101720854	102402034	101722830	101875237	6	101720854,101726611,101868724,101875185,102393757,102401470,	101722967,101726810,101868828,101875296,102393831,102402034,	0	FGF14	cmpl	cmpl	1,0,1,0,-1,-1,
170	NM_001321943	chr13	-	101720854	102402034	101722830	101875237	6	101720854,101726611,101868724,101875185,102205866,102401470,	101722967,101726810,101868828,101875296,102205977,102402034,	0	FGF14	cmpl	cmpl	1,0,1,0,-1,-1,
170	NM_001321944	chr13	-	101720854	102402034	101722830	102193040	6	101720854,101726611,101868724,101875185,102193036,102401470,	101722967,101726810,101868828,101875296,102193363,102402034,	0	FGF14	cmpl	cmpl	1,0,1,1,0,-1,
170	NM_001321945	chr13	-	101720854	102402428	101722830	102401561	6	101720854,101726611,101868724,101875185,102401470,102402122,	101722967,101726810,101868828,101875296,102401598,102402428,	0	FGF14	cmpl	cmpl	1,0,1,1,0,-1,
750	NM_002010	chr13	+	21671075	21704501	21671912	21701435	3	21671075,21681041,21701189,	21672189,21681145,21704501,	0	FGF9	cmpl	cmpl	0,1,0,
1366	NR_036487	chr13	+	102394577	102395705	102395705	102395705	1	102394577,	102395705,	0	FGF14-AS2	unk	unk	-1,
1366	NR_125912	chr13	+	102367529	102373666	102373666	102373666	2	102367529,102373423,	102367641,102373666,	0	FGF14-AS1	unk	unk	-1,-1,
962	NM_002009	chr15	+	49423177	49487326	49424297	49484504	4	49423177,49424031,49483150,49484309,	49423440,49424583,49483254,49487326,	0	FGF7	cmpl	cmpl	-1,0,1,0,
641	NM_001303460	chr17	+	7440741	7444932	7441454	7443146	5	7440741,7441450,7441775,7442593,7443075,	7440816,7441581,7441879,7442792,7444932,	0	FGF11	cmpl	cmpl	-1,0,1,0,1,
641	NR_130156	chr17	+	7438272	7444932	7444932	7444932	5	7438272,7441470,7441775,7442593,7443075,	7438530,7441581,7441879,7442792,7444932,	0	FGF11	unk	unk	-1,-1,-1,-1,-1,
641	NM_004112	chr17	+	7439026	7444932	7439620	7443146	5	7439026,7441470,7441775,7442593,7443075,	7439813,7441581,7441879,7442792,7444932,	0	FGF11	cmpl	cmpl	0,1,1,0,1,
589	NM_020637	chr19	+	639925	643604	639925	643604	3	639925,643234,643409,	640139,643338,643604,	0	FGF22	cmpl	cmpl	0,1,0,
589	NM_001300812	chr19	+	639894	643703	639925	643612	3	639894,643234,643432,	640139,643338,643703,	0	FGF22	cmpl	cmpl	0,1,0,
956	NM_019113	chr19	+	48755558	48758330	48756236	48758220	4	48755558,48755890,48756925,48757929,	48755784,48756471,48757029,48758330,	0	FGF21	cmpl	cmpl	-1,0,1,0,
